data,wse,phase,wse_orto_local,h_elipsoidal,wse_swot_ref,param_H_orto_ZR,param_N_local,param_N_egm2008
1970-05-18,3.06,Falling,118.877,124.607,118.40979296630604,115.817,5.73,6.1972070336939495
1970-05-19,3.01,Falling,118.827,124.557,118.35979296630606,115.817,5.73,6.1972070336939495
1970-05-20,2.96,Falling,118.77699999999999,124.50699999999999,118.30979296630605,115.817,5.73,6.1972070336939495
1970-05-21,2.91,Falling,118.72699999999999,124.457,118.25979296630604,115.817,5.73,6.1972070336939495
1970-05-22,2.85,Falling,118.66699999999999,124.39699999999999,118.19979296630603,115.817,5.73,6.1972070336939495
1970-05-23,2.78,Falling,118.597,124.327,118.12979296630604,115.817,5.73,6.1972070336939495
1970-05-24,2.7,Falling,118.517,124.247,118.04979296630606,115.817,5.73,6.1972070336939495
1970-05-25,2.62,Falling,118.437,124.167,117.96979296630604,115.817,5.73,6.1972070336939495
1970-05-26,2.53,Falling,118.347,124.077,117.87979296630604,115.817,5.73,6.1972070336939495
1970-05-27,2.42,Falling,118.237,123.967,117.76979296630606,115.817,5.73,6.1972070336939495
1970-05-28,2.3,Falling,118.11699999999999,123.847,117.64979296630605,115.817,5.73,6.1972070336939495
1970-05-29,2.21,Falling,118.02699999999999,123.75699999999999,117.55979296630605,115.817,5.73,6.1972070336939495
1970-05-30,2.12,Falling,117.937,123.667,117.46979296630604,115.817,5.73,6.1972070336939495
1970-05-31,2.03,Falling,117.847,123.577,117.37979296630604,115.817,5.73,6.1972070336939495
1970-06-01,1.95,Falling,117.767,123.497,117.29979296630606,115.817,5.73,6.1972070336939495
1970-06-02,1.88,Falling,117.69699999999999,123.42699999999999,117.22979296630604,115.817,5.73,6.1972070336939495
1970-06-03,1.81,Falling,117.627,123.357,117.15979296630604,115.817,5.73,6.1972070336939495
1970-06-04,1.75,Falling,117.567,123.297,117.09979296630604,115.817,5.73,6.1972070336939495
1970-06-05,1.69,Falling,117.50699999999999,123.237,117.03979296630604,115.817,5.73,6.1972070336939495
1970-06-06,1.63,Falling,117.44699999999999,123.17699999999999,116.97979296630604,115.817,5.73,6.1972070336939495
1970-06-07,1.57,Falling,117.38699999999999,123.11699999999999,116.91979296630603,115.817,5.73,6.1972070336939495
1970-06-08,1.53,Falling,117.347,123.077,116.87979296630604,115.817,5.73,6.1972070336939495
1970-06-09,1.48,Falling,117.297,123.027,116.82979296630606,115.817,5.73,6.1972070336939495
1970-06-10,1.43,Falling,117.247,122.977,116.77979296630605,115.817,5.73,6.1972070336939495
1970-06-11,1.39,Falling,117.207,122.937,116.73979296630606,115.817,5.73,6.1972070336939495
1970-06-12,1.35,Falling,117.16699999999999,122.89699999999999,116.69979296630603,115.817,5.73,6.1972070336939495
1970-06-13,1.32,Falling,117.13699999999999,122.86699999999999,116.66979296630603,115.817,5.73,6.1972070336939495
1970-06-14,1.29,Falling,117.107,122.837,116.63979296630606,115.817,5.73,6.1972070336939495
1970-06-15,1.26,Falling,117.077,122.807,116.60979296630606,115.817,5.73,6.1972070336939495
1970-06-16,1.22,Falling,117.03699999999999,122.767,116.56979296630604,115.817,5.73,6.1972070336939495
1970-06-17,1.19,Falling,117.00699999999999,122.737,116.53979296630604,115.817,5.73,6.1972070336939495
1970-06-18,1.16,Falling,116.97699999999999,122.707,116.50979296630604,115.817,5.73,6.1972070336939495
1970-06-19,1.13,Falling,116.94699999999999,122.67699999999999,116.47979296630604,115.817,5.73,6.1972070336939495
1970-06-20,1.11,Falling,116.92699999999999,122.657,116.45979296630605,115.817,5.73,6.1972070336939495
1970-06-21,1.08,Falling,116.89699999999999,122.627,116.42979296630605,115.817,5.73,6.1972070336939495
1970-06-22,1.06,Falling,116.877,122.607,116.40979296630604,115.817,5.73,6.1972070336939495
1970-06-23,1.03,Falling,116.847,122.577,116.37979296630604,115.817,5.73,6.1972070336939495
1970-06-24,1.01,Falling,116.827,122.557,116.35979296630606,115.817,5.73,6.1972070336939495
1970-06-25,0.98,Low,116.797,122.527,116.32979296630606,115.817,5.73,6.1972070336939495
1970-06-26,0.96,Low,116.77699999999999,122.50699999999999,116.30979296630605,115.817,5.73,6.1972070336939495
1970-06-27,0.94,Low,116.75699999999999,122.487,116.28979296630604,115.817,5.73,6.1972070336939495
1970-06-28,0.93,Low,116.747,122.477,116.27979296630605,115.817,5.73,6.1972070336939495
1970-06-29,0.92,Low,116.737,122.467,116.26979296630606,115.817,5.73,6.1972070336939495
1970-06-30,0.91,Low,116.72699999999999,122.457,116.25979296630604,115.817,5.73,6.1972070336939495
1970-07-01,0.91,Low,116.72699999999999,122.457,116.25979296630604,115.817,5.73,6.1972070336939495
1970-07-02,0.9,Low,116.717,122.447,116.24979296630605,115.817,5.73,6.1972070336939495
